Category,Date,Time,All_Time,Time_1,Time_2,Time_3,All_Amp,Amp_1,Amp_2,Amp_3,pre
8,1150512,1145,5,3,1,1,91,91,75,48,7
4,1150512,1245,3,1,1,1,75,75,48,34,8
8,1150513,1045,5,1,1,3,103,48,34,89,4
2,1150515,1145,15,1,3,11,235,34,89,235,8
5,1150515,1245,15,3,11,1,235,89,235,64,2
10,1150518,945,14,11,1,2,235,235,64,53,5
8,1150518,1145,5,1,2,2,64,64,53,53,10
2,1150518,1345,6,2,2,2,53,53,53,32,8
8,1150519,1045,6,2,2,2,171,53,32,150,2
2,1150520,1045,9,2,2,5,150,32,150,60,8
9,1150520,1145,8,2,5,1,152,150,60,62,2
2,1150521,945,9,5,1,3,213,60,62,213,9
5,1150522,1145,11,1,3,7,213,62,213,137,2
10,1150525,945,13,3,7,3,213,213,137,99,5
8,1150525,1045,11,7,3,1,137,137,99,90,10
4,1150527,945,13,3,1,9,99,99,90,39,8
8,1150527,1245,13,1,9,3,148,90,39,97,4
2,1150527,1345,13,9,3,1,97,39,97,40,8
9,1150528,945,5,3,1,1,149,97,40,92,2
2,1150528,1045,3,1,1,1,92,40,92,67,9
6,1150529,945,6,1,1,4,107,92,67,82,2
2,1150529,1045,6,1,4,1,82,67,82,77,6
6,1150529,1345,8,4,1,3,82,82,77,40,2
4,1150601,1045,6,1,3,2,164,77,40,127,6
3,1150601,1245,7,3,2,2,127,40,127,47,4
10,1150602,945,6,2,2,2,163,127,47,83,3
3,1150602,1045,5,2,2,1,83,47,83,74,10
7,1150602,1145,4,2,1,1,83,83,74,34,3
8,1150602,1245,3,1,1,1,74,74,34,15,7
4,1150605,1045,15,1,1,13,370,34,15,351,8
3,1150605,1345,17,1,13,3,351,15,351,55,4
10,1150608,945,17,13,3,1,385,351,55,89,3
3,1150608,1245,7,3,1,3,169,55,89,169,10
1,1150609,1345,10,1,3,6,203,89,169,203,3
5,1150610,1045,11,3,6,2,203,169,203,127,1
7,1150611,1045,13,6,2,5,203,203,127,104,5
8,1150615,945,16,2,5,9,127,127,104,94,7
4,1150615,1245,17,5,9,3,108,104,94,98,8
3,1150616,945,14,9,3,2,98,94,98,38,4
7,1150616,1045,6,3,2,1,154,98,38,94,3
3,1150617,1145,9,2,1,6,94,38,94,73,7
7,1150618,945,10,1,6,3,247,94,73,226,3
3,1150622,1245,17,6,3,8,226,73,226,192,7
7,1150622,1345,12,3,8,1,226,226,192,31,3
8,1150623,1045,11,8,1,2,257,192,31,96,7
2,1150623,1145,4,1,2,1,96,31,96,60,8
9,1150624,945,7,2,1,4,96,96,60,30,2
4,1150624,1245,7,1,4,2,60,60,30,23,9
8,1150625,945,8,4,2,2,162,30,23,155,4
2,1150626,945,9,2,2,5,155,23,155,70,8
9,1150626,1245,10,2,5,3,155,155,70,38,2
4,1150629,1345,14,5,3,6,261,70,38,229,9
3,1150701,1245,18,3,6,9,229,38,229,210,4
7,1150702,945,17,6,9,2,229,229,210,59,3
8,1150702,1145,13,9,2,2,210,210,59,46,7
4,1150703,1045,8,2,2,4,148,59,46,135,8
3,1150703,1345,9,2,4,3,135,46,135,134,4
7,1150706,1345,12,4,3,5,135,135,134,123,3
8,1150707,945,9,3,5,1,134,134,123,121,7
4,1150707,1145,8,5,1,2,123,123,121,93,8
8,1150707,1345,5,1,2,2,121,121,93,35,4
4,1150708,1245,8,2,2,4,391,93,35,333,8
3,1150708,1345,7,2,4,1,333,35,333,58,4
10,1150709,945,6,4,1,1,521,333,58,246,3
3,1150713,945,7,1,1,5,247,58,246,247,10
1,1150713,1045,7,1,5,1,247,246,247,69,3
6,1150714,945,10,5,1,4,360,247,69,182,1
2,1150714,1345,9,1,4,4,182,69,182,102,6
9,1150715,945,9,4,4,1,182,182,102,96,2
4,1150715,1145,7,4,1,2,102,102,96,89,9
8,1150715,1345,5,1,2,2,96,96,89,62,4
4,1150716,1045,6,2,2,2,178,89,62,151,8
3,1150716,1145,5,2,2,1,151,62,151,45,4
10,1150717,945,6,2,1,3,180,151,45,74,3
3,1150717,1045,5,1,3,1,74,45,74,64,10
7,1150717,1245,6,3,1,2,74,74,64,45,3
8,1150720,945,5,1,2,2,156,64,45,137,7
2,1150720,1145,6,2,2,2,223,45,137,223,8
5,1150721,1045,8,2,2,4,223,137,223,106,2
7,1150721,1245,8,2,4,2,223,223,106,59,5
8,1150721,1345,7,4,2,1,136,106,59,89,7
2,1150722,1045,5,2,1,2,145,59,89,145,8
5,1150722,1345,6,1,2,3,145,89,145,31,2
10,1150723,1245,9,2,3,4,270,145,31,156,5
3,1150723,1345,8,3,4,1,156,31,156,86,10
10,1150724,1045,7,4,1,2,173,156,86,103,3
3,1150724,1145,4,1,2,1,103,86,103,55,10
7,1150727,945,6,2,1,3,159,103,55,111,3
3,1150727,1045,5,1,3,1,111,55,111,73,7
7,1150728,945,8,3,1,4,228,111,73,190,3
3,1150728,1145,7,1,4,2,190,73,190,111,7
10,1150729,945,9,4,2,3,230,190,111,151,3
3,1150729,1245,8,2,3,3,151,111,151,95,10
7,1150729,1345,7,3,3,1,151,151,95,52,3
8,1150730,1045,6,3,1,2,192,95,52,149,7
2,1150730,1145,4,1,2,1,149,52,149,76,8
9,1150730,1345,5,2,1,2,149,149,76,54,2
4,1150731,1245,7,1,2,4,124,76,54,102,9
3,1150731,1345,7,2,4,1,102,54,102,82,4
7,1150803,945,6,4,1,1,210,102,82,190,3
3,1150804,945,7,1,1,5,190,82,190,152,7
7,1150804,1345,10,1,5,4,190,190,152,136,3
8,1150806,945,15,5,4,6,179,152,136,163,7
2,1150806,1145,12,4,6,2,213,136,163,213,8
5,1150806,1345,10,6,2,2,213,163,213,64,2
7,1150807,945,5,2,2,1,267,213,64,118,5
3,1150807,1245,6,2,1,3,118,64,118,111,7
7,1150810,945,6,1,3,2,118,118,111,78,3
8,1150811,945,10,3,2,5,244,111,78,211,7
2,1150812,1245,15,2,5,8,313,78,211,313,8
5,1150813,945,15,5,8,2,313,211,313,120,2
7,1150813,1045,11,8,2,1,313,313,120,88,5
8,1150813,1245,5,2,1,2,120,120,88,69,7
4,1150814,945,5,1,2,2,101,88,69,82,8
3,1150817,945,9,2,2,5,82,69,82,68,4
7,1150817,1345,11,2,5,4,112,82,68,98,3
3,1150818,945,10,5,4,1,98,68,98,44,7
7,1150820,1045,16,4,1,11,432,98,44,378,3
3,1150820,1145,13,1,11,1,378,44,378,120,7
10,1150824,1045,21,11,1,9,1266,378,120,1008,3
3,1150825,1045,15,1,9,5,1008,120,1008,596,10
10,1150826,945,18,9,5,4,1008,1008,596,174,3
8,1150827,945,14,5,4,5,719,596,174,297,10
2,1150827,1045,10,4,5,1,297,174,297,98,8
9,1150827,1245,8,5,1,2,297,297,98,79,2
4,1150827,1345,4,1,2,1,98,98,79,75,9
8,1150828,1045,5,2,1,2,271,79,75,267,4
2,1150828,1245,5,1,2,2,267,75,267,84,8
9,1150828,1345,5,2,2,1,267,267,84,65,2
4,1150831,945,4,2,1,1,100,84,65,81,9
3,1150831,1045,3,1,1,1,81,65,81,60,4
7,1150831,1145,3,1,1,1,81,81,60,54,3
8,1150831,1345,4,1,1,2,232,60,54,226,7
2,1150902,945,9,1,2,6,273,54,226,273,8
5,1150903,945,13,2,6,5,273,226,273,242,2
7,1150907,945,21,6,5,10,273,273,242,160,5
8,1150907,1245,18,5,10,3,242,242,160,127,7
4,1150908,945,15,10,3,2,160,160,127,90,8
8,1150908,1145,7,3,2,2,136,127,90,99,4
2,1150908,1345,6,2,2,2,99,90,99,47,8
6,1150909,1345,9,2,2,5,460,99,47,408,2
2,1150910,945,8,2,5,1,408,47,408,148,6
9,1150910,1045,7,5,1,1,408,408,148,100,2
4,1150911,945,6,1,1,4,148,148,100,90,9
8,1150914,945,10,1,4,5,148,100,90,138,4
2,1150914,1245,12,4,5,3,138,90,138,130,8
6,1150915,945,10,5,3,2,138,138,130,123,2
4,1150915,1245,8,3,2,3,130,130,123,103,6
8,1150916,1145,9,2,3,4,148,123,103,128,4
2,1150916,1345,9,3,4,2,128,103,128,44,8
6,1150917,945,7,4,2,1,248,128,44,164,2
2,1150918,945,8,2,1,5,164,44,164,95,6
9,1150918,1345,10,1,5,4,164,164,95,76,2
4,1150921,1145,12,5,4,3,245,95,76,226,9
3,1150922,1045,11,4,3,4,226,76,226,107,4
10,1150922,1245,9,3,4,2,226,226,107,27,3
8,1150922,1345,7,4,2,1,107,107,27,25,10
4,1150923,1245,7,2,1,4,205,27,25,203,8
3,1150924,945,7,1,4,2,203,25,203,84,4
10,1150924,1045,7,4,2,1,291,203,84,172,3
3,1150925,945,7,2,1,4,172,84,172,105,10
7,1150925,1045,6,1,4,1,186,172,105,119,3
3,1150925,1345,8,4,1,3,119,105,119,107,7
7,1150930,945,5,1,3,1,169,119,107,157,3
3,1150930,1345,8,3,1,4,195,107,157,195,7
1,1151001,945,6,1,4,1,195,157,195,62,3
6,1151001,1245,8,4,1,3,347,195,62,214,1
2,1151002,945,6,1,3,2,214,62,214,76,6
9,1151002,1045,6,3,2,1,214,214,76,65,2
4,1151002,1345,6,2,1,3,76,76,65,48,9
8,1151005,945,5,1,3,1,123,65,48,106,4
2,1151005,1045,5,3,1,1,106,48,106,102,8
6,1151005,1245,4,1,1,2,106,106,102,80,2
4,1151005,1345,4,1,2,1,102,102,80,42,6
8,1151006,945,4,2,1,1,203,80,42,165,4
2,1151007,945,7,1,1,5,165,42,165,121,8
9,1151008,945,11,1,5,5,231,165,121,187,2
2,1151008,1045,11,5,5,1,187,121,187,111,9
6,1151008,1145,7,5,1,1,187,187,111,53,2
4,1151008,1245,3,1,1,1,122,111,53,64,6
3,1151012,1145,6,1,1,4,158,53,64,158,4
1,1151012,1245,6,1,4,1,158,64,158,49,3
9,1151012,1345,6,4,1,1,158,158,49,41,1
4,1151013,945,3,1,1,1,59,49,41,51,9
3,1151013,1045,3,1,1,1,54,41,51,54,4
1,1151013,1145,3,1,1,1,64,51,54,64,3
5,1151013,1345,4,1,1,2,64,54,64,50,1
7,1151014,945,4,1,2,1,83,64,50,69,5
3,1151014,1145,5,2,1,2,69,50,69,62,7
7,1151014,1345,5,1,2,2,69,69,62,35,3
8,1151015,1045,6,2,2,2,176,62,35,149,7
2,1151016,945,8,2,2,4,149,35,149,86,8
9,1151016,1045,7,2,4,1,149,149,86,45,2
4,1151016,1145,6,4,1,1,97,86,45,56,9
3,1151019,945,5,1,1,3,99,45,56,99,4
1,1151019,1045,5,1,3,1,99,56,99,82,3
6,1151019,1145,5,3,1,1,99,99,82,52,1
4,1151019,1245,3,1,1,1,82,82,52,29,6
8,1151020,945,4,1,1,2,75,52,29,52,4
2,1151020,1245,6,1,2,3,52,29,52,34,8
6,1151021,945,7,2,3,2,93,52,34,75,2
2,1151021,1145,7,3,2,2,111,34,75,111,6
5,1151021,1245,5,2,2,1,111,75,111,36,2
7,1151022,945,5,2,1,2,138,111,36,63,5
3,1151022,1045,4,1,2,1,67,36,63,67,7
1,1151022,1345,6,2,1,3,67,63,67,40,3
6,1151023,945,5,1,3,1,186,67,40,159,1
2,1151023,1345,8,3,1,4,159,40,159,83,6
9,1151026,945,6,1,4,1,172,159,83,96,2
2,1151026,1245,8,4,1,3,96,83,96,46,9
6,1151026,1345,5,1,3,1,96,96,46,22,2
4,1151027,1145,7,3,1,3,110,46,22,86,6
3,1151028,945,7,1,3,3,86,22,86,55,4
10,1151028,1145,8,3,3,2,128,86,55,97,3
3,1151029,945,8,3,2,3,97,55,97,72,10
7,1151030,1045,11,2,3,6,226,97,72,201,3
3,1151030,1245,11,3,6,2,201,72,201,116,7
10,1151102,945,10,6,2,2,201,201,116,98,3
8,1151102,1145,6,2,2,2,116,116,98,96,10
4,1151102,1345,6,2,2,2,98,98,96,36,8
8,1151104,1045,11,2,2,7,398,96,36,338,4
2,1151105,945,13,2,7,4,338,36,338,68,8
9,1151105,1045,12,7,4,1,338,338,68,67,2
4,1151105,1145,6,4,1,1,68,68,67,47,9
8,1151105,1345,4,1,1,2,67,67,47,34,4
4,1151106,1245,7,1,2,4,249,47,34,236,8
3,1151109,945,8,2,4,2,236,34,236,98,4
10,1151109,1145,8,4,2,2,286,236,98,148,3
3,1151109,1245,5,2,2,1,148,98,148,68,10
7,1151110,945,5,2,1,2,236,148,68,156,3
3,1151110,1145,5,1,2,2,156,68,156,63,7
10,1151111,1045,8,2,2,4,263,156,63,170,3
3,1151111,1145,7,2,4,1,170,63,170,63,10
10,1151111,1345,7,4,1,2,203,170,63,96,3
3,1151112,945,4,1,2,1,96,63,96,76,10
7,1151112,1145,5,2,1,2,114,96,76,94,3
3,1151113,945,6,1,2,3,118,76,94,118,7
1,1151116,945,10,2,3,5,260,94,118,260,3
5,1151117,1045,14,3,5,6,278,118,260,278,1
1,1151119,945,20,5,6,9,278,260,278,167,5
6,1151120,945,20,6,9,5,278,278,167,152,1
4,1151120,1045,15,9,5,1,167,167,152,79,6
8,1151123,945,10,5,1,4,188,152,79,115,4
2,1151123,1045,6,1,4,1,115,79,115,104,8
6,1151123,1345,8,4,1,3,115,115,104,77,2
4,1151124,945,5,1,3,1,104,104,77,64,6
8,1151124,1045,5,3,1,1,87,77,64,74,4
2,1151125,1145,8,1,1,6,174,64,74,174,8
5,1151127,945,15,1,6,8,214,74,174,214,2
1,1151130,945,19,6,8,5,332,174,214,332,5
5,1151201,1245,21,8,5,8,332,214,332,261,1
7,1151202,945,15,5,8,2,332,332,261,43,5
8,1151202,1045,11,8,2,1,308,261,43,90,7
2,1151202,1145,4,2,1,1,95,43,90,95,8
5,1151202,1345,4,1,1,2,95,90,95,44,2
7,1151203,945,4,1,2,1,147,95,44,96,5
3,1151203,1045,4,2,1,1,122,44,96,122,7
1,1151203,1145,3,1,1,1,122,96,122,65,3
6,1151203,1245,3,1,1,1,127,122,65,70,1
2,1151204,1045,5,1,1,3,164,65,70,164,6
5,1151204,1245,6,1,3,2,164,70,164,77,2
10,1151204,1345,6,3,2,1,164,164,77,21,5
8,1151207,945,4,2,1,1,224,77,21,168,10
2,1151208,1145,9,1,1,7,232,21,168,232,8
5,1151208,1245,9,1,7,1,232,168,232,42,2
10,1151209,1045,11,7,1,3,338,232,42,148,5
3,1151209,1245,6,1,3,2,148,42,148,52,10
10,1151210,945,7,3,2,2,259,148,52,163,3
3,1151211,945,9,2,2,5,163,52,163,119,10
7,1151211,1145,9,2,5,2,163,163,119,106,3
8,1151211,1245,8,5,2,1,119,119,106,39,7
4,1151214,945,5,2,1,2,271,106,39,204,8
3,1151214,1245,6,1,2,3,204,39,204,116,4
10,1151214,1345,6,2,3,1,204,204,116,33,3
8,1151215,945,5,3,1,1,188,116,33,105,10
2,1151215,1045,3,1,1,1,105,33,105,89,8
6,1151215,1145,3,1,1,1,105,105,89,60,2
4,1151215,1345,4,1,1,2,89,89,60,45,6
8,1151217,1345,13,1,2,10,255,60,45,240,4
2,1151218,945,13,2,10,1,240,45,240,97,8
9,1151218,1245,14,10,1,3,256,240,97,113,2
2,1151221,945,6,1,3,2,186,97,113,186,9
5,1151222,945,10,3,2,5,186,113,186,164,2
7,1151222,1045,8,2,5,1,186,186,164,77,5
8,1151223,1045,11,5,1,5,214,164,77,127,7
2,1151223,1345,9,1,5,3,127,77,127,65,8
6,1151224,945,9,5,3,1,168,127,65,106,2
2,1151224,1345,8,3,1,4,106,65,106,95,6
6,1151225,1045,7,1,4,2,106,106,95,55,2
4,1151225,1145,7,4,2,1,95,95,55,25,6
8,1151228,945,6,2,1,3,101,55,25,71,4
2,1151228,1045,5,1,3,1,71,25,71,41,8
9,1151228,1245,6,3,1,2,71,71,41,26,2
4,1151229,1045,6,1,2,3,131,41,26,116,9
3,1151229,1145,6,2,3,1,116,26,116,47,4
10,1151229,1345,6,3,1,2,116,116,47,30,3
8,1151230,945,4,1,2,1,66,47,30,49,10
2,1151230,1145,5,2,1,2,103,30,49,103,8
5,1151231,1045,7,1,2,4,103,49,103,74,2
7,1151231,1145,7,2,4,1,103,103,74,55,5
8,1151231,1345,7,4,1,2,74,74,55,50,7
4,1160104,1045,5,1,2,2,264,55,50,259,8
3,1160104,1245,6,2,2,2,259,50,259,86,4
10,1160105,945,6,2,2,2,259,259,86,79,3
8,1160105,1045,5,2,2,1,94,86,79,87,10
2,1160106,1145,9,2,1,6,229,79,87,229,8
5,1160106,1245,8,1,6,1,229,87,229,96,2
10,1160107,1145,11,6,1,4,399,229,96,266,5
3,1160108,945,8,1,4,3,266,96,266,153,10
10,1160111,945,12,4,3,5,325,266,153,212,3
3,1160111,1245,11,3,5,3,212,153,212,121,10
7,1160112,1145,12,5,3,4,212,212,121,113,3
8,1160112,1245,8,3,4,1,121,121,113,63,7
4,1160112,1345,6,4,1,1,113,113,63,57,8
8,1160113,945,3,1,1,1,169,63,57,163,4
2,1160113,1145,4,1,1,2,163,57,163,113,8
6,1160113,1345,5,1,2,2,163,163,113,73,2
4,1160114,945,5,2,2,1,242,113,73,202,6
3,1160114,1045,4,2,1,1,202,73,202,110,4
10,1160114,1245,4,1,1,2,202,202,110,38,3
8,1160115,945,5,1,2,2,202,110,38,130,10
2,1160118,945,9,2,2,5,306,38,130,306,8
5,1160118,1345,11,2,5,4,325,130,306,325,2
1,1160119,1045,11,5,4,2,325,306,325,78,5
6,1160119,1345,9,4,2,3,365,325,78,118,1
2,1160121,945,11,2,3,6,266,78,118,266,6
5,1160121,1145,11,3,6,2,266,118,266,104,2
10,1160121,1345,10,6,2,2,267,266,104,105,5
3,1160122,945,5,2,2,1,141,104,105,141,10
1,1160122,1245,6,2,1,3,141,105,141,101,3
6,1160125,945,6,1,3,2,280,141,101,240,1
2,1160126,1045,11,3,2,6,240,101,240,136,6
9,1160126,1145,9,2,6,1,240,240,136,65,2
4,1160126,1345,9,6,1,2,136,136,65,47,9
8,1160127,945,4,1,2,1,114,65,47,96,4
2,1160127,1245,6,2,1,3,96,47,96,81,8
6,1160128,1045,7,1,3,3,140,96,81,125,2
2,1160129,945,10,3,3,4,125,81,125,83,6
6,1160130,1345,16,3,4,9,389,125,83,347,2
2,1160201,945,14,4,9,1,347,83,347,91,6
9,1160201,1045,11,9,1,1,347,347,91,74,2
4,1160201,1145,3,1,1,1,100,91,74,83,9
3,1160201,1345,4,1,1,2,83,74,83,70,4
7,1160202,945,4,1,2,1,89,83,70,76,3
3,1160202,1045,4,2,1,1,88,70,76,88,7
1,1160203,945,6,1,1,4,156,76,88,156,3
5,1160203,1245,8,1,4,3,156,88,156,92,1
7,1160215,945,9,4,3,2,242,156,92,178,5
3,1160215,1045,6,3,2,1,178,92,178,159,7
7,1160215,1245,5,2,1,2,178,178,159,36,3
8,1160217,1145,12,1,2,9,344,159,36,221,7
2,1160217,1245,12,2,9,1,221,36,221,56,8
9,1160218,945,12,9,1,2,302,221,56,137,2
2,1160219,945,8,1,2,5,137,56,137,79,9
9,1160222,945,12,2,5,5,209,137,79,151,2
2,1160222,1045,11,5,5,1,151,79,151,143,9
6,1160223,945,10,5,1,4,151,151,143,70,2
4,1160223,1045,6,1,4,1,143,143,70,60,6
8,1160224,945,9,4,1,4,121,70,60,111,4
2,1160224,1245,8,1,4,3,166,60,111,166,8
5,1160225,1145,11,4,3,4,166,111,166,159,2
7,1160226,1045,11,3,4,4,166,166,159,64,5
8,1160302,945,17,4,4,9,359,159,64,264,7
2,1160302,1045,14,4,9,1,264,64,264,75,8
9,1160302,1145,11,9,1,1,264,264,75,33,2
4,1160302,1345,4,1,1,2,75,75,33,23,9
8,1160303,945,4,1,2,1,106,33,23,96,4
2,1160304,945,8,2,1,5,96,23,96,58,8
9,1160304,1245,9,1,5,3,108,96,58,70,2
2,1160304,1345,9,5,3,1,70,58,70,37,9
6,1160307,945,5,3,1,1,137,70,37,104,2
2,1160308,1045,8,1,1,6,160,37,104,160,6
5,1160310,1045,17,1,6,10,160,104,160,151,2
7,1160311,945,20,6,10,4,160,160,151,68,5
8,1160314,1045,20,10,4,6,253,151,68,170,7
2,1160315,1345,18,4,6,8,200,68,170,200,8
5,1160317,945,20,6,8,6,241,170,200,241,2
1,1160317,1345,18,8,6,4,241,200,241,138,5
6,1160321,945,16,6,4,6,241,241,138,129,1
4,1160322,1245,18,4,6,8,159,138,129,150,6
3,1160323,945,16,6,8,2,150,129,150,127,4
7,1160324,945,15,8,2,5,183,150,127,160,3
3,1160324,1045,8,2,5,1,160,127,160,124,7
7,1160324,1245,8,5,1,2,160,160,124,58,3
8,1160325,945,5,1,2,2,132,124,58,66,7
2,1160325,1145,6,2,2,2,88,58,66,88,8
5,1160328,1045,8,2,2,4,88,66,88,62,2
7,1160329,1345,14,2,4,8,195,88,62,169,5
3,1160331,945,18,4,8,6,251,62,169,251,7
1,1160331,1145,16,8,6,2,251,169,251,124,3
6,1160331,1345,10,6,2,2,251,251,124,47,1
4,1160401,1145,7,2,2,3,217,124,47,140,6
3,1160401,1345,7,2,3,2,140,47,140,40,4
10,1160406,1045,7,3,2,2,281,140,40,181,3
3,1160406,1245,6,2,2,2,181,40,181,40,10
10,1160407,1145,8,2,2,4,257,181,40,116,3
3,1160407,1345,8,2,4,2,116,40,116,78,10
7,1160408,945,7,4,2,1,122,116,78,84,3
3,1160408,1045,4,2,1,1,113,78,84,113,7
1,1160408,1145,3,1,1,1,113,84,113,49,3
6,1160408,1245,3,1,1,1,125,113,49,61,1
2,1160411,945,4,1,1,2,85,49,61,85,6
5,1160412,945,8,1,2,5,169,61,85,169,2
1,1160412,1245,10,2,5,3,169,85,169,116,5
6,1160414,945,15,5,3,7,309,169,116,256,1
2,1160414,1045,11,3,7,1,256,116,256,79,6
9,1160414,1145,10,7,1,2,256,256,79,32,2
4,1160415,945,5,1,2,2,133,79,32,86,9
3,1160415,1345,8,2,2,4,128,32,86,128,4
1,1160418,945,7,2,4,1,128,86,128,89,3
6,1160419,945,10,4,1,5,157,128,89,118,1
2,1160419,1245,9,1,5,3,150,89,118,150,6
5,1160420,945,10,5,3,2,150,118,150,86,2
7,1160420,1245,8,3,2,3,250,150,86,186,5
3,1160420,1345,6,2,3,1,186,86,186,36,7
10,1160421,945,5,3,1,1,229,186,36,79,3
3,1160422,1045,8,1,1,6,105,36,79,105,10
1,1160422,1145,8,1,6,1,105,79,105,99,3
6,1160425,1045,11,6,1,4,105,105,99,79,1
4,1160425,1345,8,1,4,3,99,99,79,24,6
8,1160426,945,8,4,3,1,158,79,24,103,4
2,1160427,945,9,3,1,5,113,24,103,113,8
5,1160427,1045,7,1,5,1,113,103,113,84,2
7,1160429,1045,16,5,1,10,316,113,84,287,5
3,1160429,1345,14,1,10,3,287,84,287,42,7
10,1160503,1045,15,10,3,2,370,287,42,125,3
3,1160503,1245,7,3,2,2,125,42,125,64,10
10,1160505,1145,13,2,2,9,250,125,64,189,3
3,1160505,1345,13,2,9,2,189,64,189,80,10
10,1160506,1045,13,9,2,2,223,189,80,114,3
3,1160509,945,8,2,2,4,114,80,114,99,10
7,1160509,1045,7,2,4,1,114,114,99,95,3
8,1160509,1145,6,4,1,1,99,99,95,63,7
4,1160510,945,5,1,1,3,103,95,63,71,8
3,1160511,945,9,1,3,5,135,63,71,135,4
1,1160511,1045,9,3,5,1,135,71,135,111,3
6,1160512,945,10,5,1,4,135,135,111,74,1
4,1160513,1145,12,1,4,7,239,111,74,202,6
3,1160516,1145,16,4,7,5,202,74,202,132,4
7,1160517,1045,16,7,5,4,202,202,132,65,3
8,1160517,1345,12,5,4,3,199,132,65,132,7
2,1160518,945,8,4,3,1,132,65,132,96,8
6,1160518,1345,8,3,1,4,133,132,96,97,2
2,1160519,1045,7,1,4,2,147,96,97,147,6
5,1160520,945,10,4,2,4,147,97,147,119,2
7,1160523,945,11,2,4,5,147,147,119,74,5
8,1160523,1245,12,4,5,3,349,119,74,304,7
2,1160524,1345,14,5,3,6,304,74,304,79,8
9,1160525,1145,12,3,6,3,361,304,79,136,2
2,1160526,1045,13,6,3,4,136,79,136,60,9
6,1160531,1045,22,3,4,15,269,136,60,193,2
2,1160531,1145,20,4,15,1,193,60,193,90,6
9,1160601,1245,22,15,1,6,238,193,90,135,2
2,1160602,1145,11,1,6,4,135,90,135,72,9
6,1160603,945,13,6,4,3,135,135,72,67,2
4,1160603,1045,8,4,3,1,72,72,67,48,6
8,1160604,1145,10,3,1,6,72,67,48,53,4
2,1160606,1045,11,1,6,4,83,48,53,83,8
5,1160607,1045,15,6,4,5,177,53,83,177,2
1,1160607,1145,10,4,5,1,177,83,177,47,5
9,1160608,945,9,5,1,3,235,177,47,105,1
2,1160608,1145,6,1,3,2,105,47,105,62,9
6,1160608,1245,6,3,2,1,105,105,62,42,2
4,1160614,945,10,2,1,7,259,62,42,239,6
3,1160615,1245,16,1,7,8,239,42,239,124,4
10,1160616,1145,19,7,8,4,475,239,124,360,3
3,1160616,1245,13,8,4,1,360,124,360,51,10
10,1160616,1345,6,4,1,1,360,360,51,41,3
8,1160617,1045,4,1,1,2,184,51,41,174,10
2,1160617,1345,6,1,2,3,174,41,174,54,8
9,1160620,945,6,2,3,1,263,174,54,143,2
2,1160620,1145,6,3,1,2,143,54,143,92,9
6,1160621,1045,7,1,2,4,148,143,92,97,2
2,1160621,1145,7,2,4,1,97,92,97,40,6
6,1160622,945,8,4,1,3,97,97,40,30,2
4,1160622,1045,5,1,3,1,65,40,30,55,6
3,1160622,1145,5,3,1,1,70,30,55,70,4
1,1160623,1045,6,1,1,4,70,55,70,63,3
6,1160624,945,9,1,4,4,93,70,63,86,1
2,1160624,1245,11,4,4,3,413,63,86,413,6
5,1160628,1145,16,4,3,9,413,86,413,247,2
10,1160628,1345,14,3,9,2,413,413,247,21,5
8,1160629,1045,13,9,2,2,353,247,21,127,10
2,1160629,1345,7,2,2,3,127,21,127,63,8
9,1160630,1145,8,2,3,3,176,127,63,112,2
2,1160630,1345,8,3,3,2,112,63,112,34,9
9,1160701,1145,8,3,2,3,208,112,34,130,2
2,1160704,945,8,2,3,3,130,34,130,40,9
9,1160704,1045,7,3,3,1,171,130,40,81,2
2,1160705,945,8,3,1,4,112,40,81,112,9
5,1160705,1045,6,1,4,1,112,81,112,68,2
7,1160706,1045,10,4,1,5,236,112,68,192,5
3,1160707,945,10,1,5,4,192,68,192,128,7
7,1160707,1345,13,5,4,4,192,192,128,23,3
8,1160711,945,9,4,4,1,305,128,23,200,7
2,1160711,1345,9,4,1,4,200,23,200,30,8
9,1160712,1045,7,1,4,2,247,200,30,77,2
2,1160713,1045,11,4,2,5,77,30,77,69,9
6,1160714,1145,13,2,5,6,123,77,69,115,2
2,1160714,1345,13,5,6,2,115,69,115,47,6
6,1160715,1245,12,6,2,4,199,115,47,131,2
2,1160715,1345,7,2,4,1,131,47,131,30,6
9,1160718,945,6,4,1,1,206,131,30,105,2
2,1160718,1245,5,1,1,3,105,30,105,19,9
9,1160719,945,6,1,3,2,139,105,19,53,2
2,1160719,1245,8,3,2,3,53,19,53,33,9
9,1160719,1345,6,2,3,1,54,53,33,34,2
2,1160720,945,5,3,1,1,50,33,34,50,9
5,1160720,1045,3,1,1,1,57,34,50,57,2
1,1160720,1145,3,1,1,1,70,50,57,70,5
5,1160720,1345,4,1,1,2,70,57,70,42,1
7,1160721,945,4,1,2,1,126,70,42,98,5
3,1160721,1145,5,2,1,2,98,42,98,93,7
7,1160725,1045,12,1,2,9,211,98,93,206,3
3,1160727,945,20,2,9,9,246,93,206,246,7
1,1160727,1245,21,9,9,3,246,206,246,97,3
6,1160728,1145,16,9,3,4,246,246,97,75,1
4,1160729,1345,14,3,4,7,160,97,75,138,6
3,1160801,1145,14,4,7,3,144,75,138,144,4
1,1160801,1245,11,7,3,1,144,138,144,28,3
6,1160801,1345,5,3,1,1,154,144,28,38,1
2,1160802,945,3,1,1,1,50,28,38,50,6
